MonthlyCharges,Contract,Churn
0.8736545826619524,2.0,No
0.8271275700768506,0.0,Yes
0.2953902833899698,0.0,No
-1.5075314542827352,2.0,No
-1.2815431074408108,1.0,No
1.1278914728591174,0.0,Yes
-0.6949704130643456,0.0,No
0.1641176407391461,0.0,No
-0.871108389279375,2.0,No
-0.3875597941984926,2.0,No
-1.4659894787603227,0.0,No
-0.0103586564549866,2.0,No
-1.318100045900534,2.0,No
0.3851209505183806,0.0,Yes
0.4781749756885851,0.0,Yes
0.6725914211334757,0.0,Yes
1.0099122623754655,1.0,No
0.4848216917721707,0.0,No
1.0597626330023608,1.0,No
0.3568724071631403,0.0,No
-1.497561380157356,2.0,No
-1.470974515823012,2.0,No
-1.514178170366321,0.0,No
1.1162597197128417,2.0,No
0.3186537896825205,0.0,No
-0.4457185599298702,2.0,No
-0.6351499683120716,0.0,No
0.6825614952588546,0.0,Yes
0.7241034707812671,0.0,Yes
0.3020369994735555,0.0,Yes
-1.4776212319065982,2.0,No
-0.3510028557387695,0.0,No
0.8603611504947807,0.0,No
-0.4606736711179388,0.0,No
-1.3197617249214306,1.0,No
0.3352705798914855,0.0,No
-1.470974515823012,2.0,No
-0.0402688788311238,0.0,No
-0.6617368326464155,0.0,Yes
-0.5587127333508324,0.0,No
-0.653428437541933,0.0,Yes
-0.6567517955837261,0.0,No
1.038160805730706,0.0,Yes
-1.485929627011081,0.0,Yes
0.8404210022440223,0.0,No
-1.311453329816948,2.0,No
1.4585655980175214,2.0,Yes
-1.344686910234878,1.0,No
0.3718275183512089,0.0,No
-1.497561380157356,2.0,No
0.054446825359977,1.0,No
-0.964162414449579,1.0,No
-1.5274716025334931,1.0,No
-1.5075314542827352,2.0,No
-1.5108548123245282,1.0,No
-0.6384733263538647,0.0,Yes
0.0893420847988035,0.0,No
-0.9857642417212334,0.0,Yes
-0.61687149908221,0.0,Yes
-0.6517667585210366,0.0,Yes
-0.7132488822942072,0.0,Yes
-1.484267947990184,2.0,No
-0.252963793505876,0.0,Yes
-0.1948050277744984,2.0,No
0.2804351722019013,0.0,Yes
0.684223174279751,0.0,Yes
-1.5058697752618386,2.0,No
-0.6251798941866924,0.0,Yes
-0.4739671032851108,0.0,No
-1.318100045900534,1.0,No
-0.1349845830222242,1.0,No
1.1378615469844964,1.0,No
1.317322881241319,1.0,No
0.6310494456110631,0.0,Yes
-0.6883236969807597,0.0,No
-1.351333626318464,2.0,No
-0.6384733263538647,0.0,No
0.96504692881126,0.0,No
-1.497561380157356,2.0,No
0.1956895421361797,2.0,No
0.7207801127394744,2.0,No
1.6396886112952398,2.0,No
1.0115739413963625,1.0,No
0.7905706316171273,2.0,No
-1.4626661207185296,0.0,No
0.1757493938854214,0.0,Yes
0.7058250015514057,0.0,Yes
-0.6683835487300016,0.0,No
-0.1516013732311893,0.0,No
1.1877119176113913,0.0,Yes
-0.309460880216357,1.0,No
0.1840577889899039,0.0,No
-0.1449546571476034,2.0,No
0.2621567029720398,0.0,Yes
-0.2978291270700817,1.0,No
-1.1186985633929536,0.0,No
-1.4543577256140472,0.0,Yes
-0.653428437541933,0.0,Yes
-0.4590119920970422,0.0,No
0.1441774924883878,0.0,No
-0.6916470550225525,0.0,No
0.7224417917603707,2.0,No
0.1724260358436286,0.0,No
-0.4772904613269038,0.0,Yes
0.471528259604999,0.0,Yes
0.8703312246201595,0.0,No
-1.4909146640737705,2.0,No
-1.4826062689692876,1.0,No
0.8586994714738837,2.0,No
0.905226484058986,0.0,No
0.9866487560829148,0.0,Yes
-1.3264084410050163,1.0,No
-0.9558540193450964,1.0,No
0.4565731484169304,0.0,No
-1.4892529850528735,2.0,No
-1.4659894787603227,1.0,No
-1.1386387116437118,0.0,No
1.3738199679517995,2.0,No
-1.470974515823012,1.0,No
1.0215440155217412,1.0,No
-0.0053736193922973,0.0,No
-0.4540269550343527,0.0,No
0.6659447050498896,0.0,Yes
0.8088491008469887,2.0,No
-0.326077670425322,0.0,No
-0.4606736711179388,0.0,Yes
-1.4726361948439086,0.0,No
0.7041633225305093,2.0,No
-0.1466163361684998,0.0,No
-1.4942380221155631,2.0,No
0.684223174279751,0.0,No
0.2438782337421779,2.0,No
1.1644484113188402,0.0,Yes
1.415361943474212,0.0,Yes
-1.5025464172200458,0.0,Yes
0.541318778482652,0.0,No
-1.470974515823012,0.0,No
1.5632513763340008,1.0,No
-1.480944589948391,0.0,No
-1.497561380157356,1.0,No
0.4765132966676882,0.0,Yes
-1.4925763430946666,1.0,No
-0.1416312991058103,1.0,No
-1.5025464172200458,2.0,No
-1.4576810836558405,0.0,No
-1.4526960465931509,0.0,No
0.2239380854914201,1.0,No
-0.3360477445507012,0.0,No
-1.514178170366321,2.0,No
-0.4972306095776619,0.0,No
-1.3048066137333618,0.0,Yes
-1.470974515823012,2.0,No
0.8520527553902981,0.0,No
0.8470677183276084,1.0,No
0.531348704357273,0.0,Yes
1.3239695973249044,2.0,No
0.9002414469962963,0.0,Yes
-0.4839371774104897,0.0,No
1.0215440155217412,0.0,No
0.3518873701004505,0.0,Yes
0.3552107281422438,0.0,Yes
1.0182206574799484,0.0,No
1.2142987819457354,2.0,No
-0.3875597941984926,0.0,No
0.667606384070786,0.0,No
-1.014012785076474,0.0,No
0.7922323106380237,0.0,No
-0.1532630522520859,1.0,No
1.1694334483815298,1.0,No
0.1973512211570761,0.0,No
-0.3310627074880117,1.0,No
-0.5055390046821444,0.0,Yes
-0.3310627074880117,0.0,No
0.4598965064587232,1.0,Yes
1.1810652015278054,1.0,No
-0.3709430039895276,2.0,No
0.5429804575035483,0.0,Yes
-1.5091931333036317,1.0,No
0.6925315693842335,0.0,No
0.5330103833781694,2.0,No
0.3385939379332788,0.0,Yes
-1.500884738199149,2.0,No
0.9567385337067774,0.0,Yes
0.862022829515677,0.0,No
0.1657793197600425,2.0,No
-1.4875913060319772,2.0,No
1.0132356204172586,0.0,No
1.2408856462800792,0.0,Yes
-1.4892529850528735,0.0,No
0.5346720623990658,1.0,No
0.8686695455992631,0.0,Yes
-1.1818423661870203,0.0,Yes
0.948430138602295,2.0,No
0.8105107798678856,0.0,Yes
1.465212314101107,1.0,Yes
-0.6118864620195205,2.0,No
0.6642830260289931,0.0,Yes
0.4648815435214129,1.0,No
0.624402729527477,0.0,No
-0.633488289291175,0.0,Yes
-1.500884738199149,1.0,No
0.1724260358436286,0.0,Yes
0.1026355169659752,2.0,No
1.3588648567637314,2.0,No
-0.670045227750898,0.0,Yes
0.3385939379332788,0.0,Yes
0.3568724071631403,0.0,No
-1.4826062689692876,0.0,No
-0.65010507950014,2.0,No
1.0132356204172586,2.0,Yes
0.8337742861604363,0.0,Yes
1.186050238590495,1.0,Yes
-0.5852995976851765,0.0,Yes
0.5130702351274116,0.0,Yes
0.7423819400111286,0.0,Yes
0.4814983337303779,2.0,No
0.3701658393303125,0.0,Yes
0.6958549274260268,0.0,No
1.1295531518800137,0.0,Yes
-1.484267947990184,1.0,No
-0.0984276445625014,0.0,No
-0.4939072515358689,0.0,No
0.7207801127394744,0.0,Yes
-1.4742978738648052,2.0,No
-0.6467817214583471,0.0,Yes
1.3073528071159393,1.0,Yes
0.3535490491213474,1.0,No
1.4419488078085565,2.0,No
0.7141333966558883,0.0,No
0.5396570994617556,0.0,Yes
1.0281907316053271,1.0,No
1.7310809574445474,2.0,No
1.362188214805524,1.0,No
-1.4826062689692876,1.0,No
-1.500884738199149,2.0,No
0.8586994714738837,1.0,Yes
-0.1266761879177417,0.0,No
-1.3197617249214306,0.0,No
0.7772771994499555,0.0,Yes
-1.480944589948391,0.0,Yes
-0.1482780151893964,1.0,No
-0.0269754466639516,0.0,No
0.3169921106616241,0.0,No
0.1940278631152829,0.0,No
0.8653461875574698,0.0,Yes
0.4848216917721707,0.0,Yes
0.8570377924529874,2.0,No
-1.5058697752618386,2.0,No
-0.0103586564549866,0.0,No
0.1624559617182497,0.0,No
-1.504208096240942,1.0,No
1.5200477217906918,2.0,No
-1.331393478067706,0.0,No
0.4200162099572075,0.0,No
1.0647476700650502,0.0,Yes
0.6858848533006479,0.0,No
-0.5703444864971079,2.0,No
-1.5075314542827352,2.0,No
1.2990444120114568,0.0,No
0.617756013443891,0.0,Yes
-0.5105240417448339,0.0,Yes
1.4519188819339353,0.0,No
0.5396570994617556,0.0,No
0.4798366547094815,0.0,Yes
0.7274268288230604,2.0,No
0.9367983854560196,0.0,No
0.8503910763694013,2.0,No
-0.5337875480373848,0.0,Yes
-1.3164383668796376,2.0,No
0.3867826295392775,1.0,No
-1.5025464172200458,1.0,No
0.684223174279751,0.0,No
-1.328070120025913,2.0,No
1.2757809057189062,1.0,No
1.196020312715874,0.0,No
1.024867373563534,0.0,Yes
-0.1665564844192579,0.0,Yes
0.975017002936639,2.0,No
-1.5091931333036317,1.0,No
-1.4909146640737705,0.0,No
1.4419488078085565,0.0,Yes
1.2059903868412527,0.0,No
-0.1881583116909123,1.0,No
0.2189530484287304,0.0,Yes
-0.296167448049185,1.0,No
1.372158288930903,0.0,No
0.6426811987573384,2.0,No
0.3502256910795542,0.0,No
-1.331393478067706,0.0,No
-1.4826062689692876,0.0,Yes
0.1657793197600425,0.0,Yes
0.945106780560502,0.0,Yes
0.5346720623990658,0.0,Yes
-1.033952933327232,0.0,Yes
-0.2978291270700817,1.0,No
-0.8328897717987552,2.0,No
-1.1718722920616418,0.0,No
-1.4826062689692876,2.0,No
0.4914684078557568,2.0,No
-1.328070120025913,0.0,No
-1.4992230591782527,0.0,No
0.5047618400229291,0.0,Yes
-1.5108548123245282,0.0,Yes
0.9733553239157424,0.0,No
0.8636845085365734,0.0,No
0.4682049015632057,0.0,No
1.1544783371934613,1.0,No
1.1445082630680825,1.0,Yes
0.5247019882736869,0.0,No
0.1807344309481111,0.0,No
0.6792381372170618,0.0,Yes
0.3485640120586578,0.0,Yes
-0.1765265585446368,1.0,No
0.9500918176231914,0.0,No
-0.6584134746046224,0.0,No
-1.284866465482604,2.0,No
-1.480944589948391,0.0,No
-1.4460493305095643,2.0,No
-0.1781882375655334,1.0,No
1.004927225312776,1.0,No
-0.0951042865207083,0.0,No
1.790901402196822,2.0,No
-0.3460178186760801,0.0,Yes
-0.0103586564549866,2.0,No
0.5114085561065151,0.0,No
-1.480944589948391,1.0,No
-1.4543577256140472,2.0,No
-1.4726361948439086,0.0,No
0.3685041603094156,1.0,No
0.5213786302318941,0.0,No
-1.3230850829632232,0.0,Yes
0.3568724071631403,2.0,No
-0.6750302648135875,0.0,No
-0.7448207836912406,1.0,Yes
0.3253005057661066,0.0,No
0.3502256910795542,0.0,Yes
0.99828050922919,1.0,Yes
-0.5520660172672465,2.0,No
-1.4992230591782527,1.0,No
0.1923661840943864,0.0,Yes
-1.4826062689692876,0.0,No
1.3904367581607644,0.0,No
0.871992903641056,0.0,No
-1.3081299717751549,2.0,No
0.1724260358436286,2.0,No
0.0694019365480452,0.0,No
0.7108100386140954,0.0,Yes
-1.4826062689692876,0.0,No
0.0029347757121851,1.0,No
0.3352705798914855,2.0,No
-0.4739671032851108,0.0,No
0.2704650980765223,0.0,No
1.6712605126922735,1.0,No
-1.5208248864499072,0.0,No
-1.5025464172200458,0.0,No
1.2076520658621492,1.0,No
0.6426811987573384,0.0,No
-1.3496719472975676,2.0,No
-0.4872605354522827,0.0,No
0.326962184787003,0.0,No
-1.4958997011364596,2.0,No
0.6725914211334757,0.0,Yes
0.5247019882736869,0.0,Yes
1.3970834742443503,1.0,No
0.6559746309245107,2.0,No
-1.3197617249214306,2.0,No
0.6293877665901667,2.0,No
0.3668424812885192,0.0,Yes
1.058100953981464,0.0,No
1.1212447567755313,0.0,Yes
1.2076520658621492,2.0,No
-1.480944589948391,1.0,No
0.9733553239157424,1.0,No
1.0132356204172586,0.0,Yes
0.3203154687034174,0.0,Yes
0.5396570994617556,2.0,No
-0.1499396942102928,1.0,No
-0.1299995459595348,0.0,No
-0.6916470550225525,0.0,No
0.7074866805723021,0.0,No
-1.4792829109274943,1.0,No
0.6775764581961654,0.0,Yes
-1.5075314542827352,2.0,No
1.2591641155099411,2.0,No
-1.4909146640737705,2.0,No
-1.5025464172200458,1.0,No
1.0215440155217412,2.0,No
0.6443428777782353,1.0,No
1.2774425847398023,2.0,No
-0.4839371774104897,0.0,No
0.7905706316171273,0.0,Yes
-0.3327243865089081,0.0,Yes
-1.4892529850528735,2.0,No
1.7111408091937896,2.0,No
-1.1153752053511603,0.0,No
-1.3397018731721884,2.0,No
0.6460045567991317,2.0,No
0.8819629777664348,0.0,Yes
0.6941932484051304,2.0,No
-1.447711009530461,1.0,No
0.4898067288348604,0.0,Yes
-1.3031449347124655,1.0,No
-1.480944589948391,0.0,No
-0.0302988047057446,0.0,No
-0.0934426074998117,1.0,No
-1.2964982186288794,2.0,No
-0.2180685340670493,1.0,No
0.700839964488716,1.0,No
0.1774110729063178,0.0,Yes
1.3339396714502838,1.0,No
1.5466345861250357,1.0,Yes
1.1661100903397366,1.0,No
1.0132356204172586,0.0,Yes
0.7141333966558883,0.0,Yes
1.1976819917367705,0.0,Yes
-1.5025464172200458,0.0,No
1.3040294490741464,2.0,No
1.317322881241319,1.0,No
-1.504208096240942,1.0,No
-1.3131150088378445,2.0,No
0.7157950756767847,0.0,Yes
-0.4955689305567653,2.0,No
1.4685356721429004,0.0,No
0.8354359651813331,2.0,No
0.5728906798796856,2.0,No
0.8370976442022295,0.0,No
0.4848216917721707,2.0,No
-0.0236520886221588,2.0,No
1.209313744883046,0.0,No
0.8370976442022295,0.0,Yes
0.3884443085601739,0.0,Yes
-0.8528299200495133,1.0,No
-1.0023810319301985,2.0,No
-1.5025464172200458,1.0,No
1.3189845602622152,2.0,No
0.19070450507349,0.0,No
-1.4759595528857017,2.0,No
0.174087714864525,0.0,Yes
-1.5058697752618386,2.0,No
0.1707643568227322,0.0,No
-0.1682181634401543,2.0,No
0.4515881113542407,1.0,No
0.2222764064705236,0.0,No
-0.6285032522284855,1.0,No
1.0331757686680163,0.0,No
-0.9658240934704754,2.0,No
0.8238042120350573,2.0,No
-1.3230850829632232,2.0,No
-1.3264084410050163,1.0,No
1.1976819917367705,0.0,No
-0.012020335475883,1.0,Yes
1.348894782638352,2.0,No
1.252517399426355,0.0,Yes
-1.4992230591782527,2.0,No
-0.342694460634287,0.0,No
0.19070450507349,0.0,No
-1.484267947990184,1.0,No
0.1524858875928703,0.0,No
-1.4942380221155631,1.0,No
0.3203154687034174,2.0,No
0.9401217434978124,2.0,No
-0.4507035969925597,0.0,No
0.0278599610256326,1.0,No
0.5247019882736869,1.0,No
-0.4008532263656646,1.0,No
-1.4593427626767366,2.0,No
0.5097468770856183,0.0,Yes
-0.4191316955955262,0.0,No
0.5130702351274116,0.0,Yes
1.109613003629256,0.0,Yes
1.6679371546504806,2.0,No
1.6014699938146204,0.0,Yes
1.3189845602622152,1.0,No
1.6247335001071717,2.0,No
-1.467651157781219,2.0,No
0.2039979372406622,0.0,Yes
0.7340735449066461,0.0,Yes
0.8902713728709174,0.0,No
-0.4955689305567653,0.0,No
-1.4942380221155631,1.0,No
1.1661100903397366,0.0,Yes
0.3236388267452102,0.0,Yes
1.3090144861368362,0.0,No
1.4751823882264865,0.0,Yes
-0.5504043382463498,0.0,No
-1.318100045900534,2.0,No
1.176080164465116,0.0,No
0.0145665288584609,0.0,Yes
1.1544783371934613,0.0,Yes
0.2255997645123165,0.0,Yes
-0.2945057690282886,0.0,No
0.9683702868530532,0.0,Yes
-0.012020335475883,0.0,No
1.450257202913039,2.0,Yes
0.6825614952588546,0.0,No
1.4186853015160052,2.0,No
-0.5321258690164884,0.0,Yes
0.6941932484051304,0.0,Yes
0.8819629777664348,2.0,No
0.7041633225305093,2.0,No
1.3937601162025577,0.0,Yes
-1.3164383668796376,0.0,Yes
-0.65010507950014,0.0,No
1.5150626847280022,1.0,Yes
0.4798366547094815,2.0,No
-0.3077992011954606,2.0,No
1.279104263760699,1.0,Yes
0.8470677183276084,0.0,No
0.8803012987455384,2.0,No
-0.563697770413522,0.0,Yes
1.2010053497785635,1.0,No
1.0946578924411874,0.0,No
0.1691026778018353,0.0,No
0.0278599610256326,1.0,No
1.3256312763458011,1.0,No
0.8537144344111945,2.0,No
-0.0352838417684341,2.0,No
1.3206462392831115,0.0,No
-1.484267947990184,1.0,No
1.3139995231995254,1.0,No
0.9467684595813984,2.0,No
0.2887435673063838,1.0,No
-1.464327799739426,0.0,No
-1.3131150088378445,2.0,No
1.1877119176113913,2.0,No
0.8586994714738837,0.0,No
0.8188191749723681,2.0,No
1.0198823365008447,0.0,No
-1.4726361948439086,2.0,No
1.124568114817324,0.0,Yes
0.607785939318512,0.0,Yes
-1.4892529850528735,0.0,No
1.4751823882264865,1.0,No
0.6958549274260268,0.0,No
1.239223967259183,0.0,No
0.9949571511873972,1.0,No
-0.012020335475883,0.0,No
-1.2616029591900528,1.0,No
0.0428150722137012,1.0,No
0.0145665288584609,0.0,No
0.6742531001543721,0.0,No
-0.2978291270700817,0.0,No
0.1873811470316972,0.0,Yes
1.328954634387594,1.0,Yes
-1.4892529850528735,2.0,No
0.9800020399993286,0.0,Yes
-0.6567517955837261,1.0,No
1.666275475629584,2.0,No
1.3837900420771787,0.0,No
-0.6201948571240029,0.0,No
-0.8328897717987552,2.0,No
-1.485929627011081,0.0,No
1.0298524106262237,2.0,No
-1.341363552193085,1.0,No
-1.0356146123481285,0.0,No
0.8537144344111945,2.0,No
0.6393578407155457,0.0,No
0.0876804057779071,2.0,No
-1.497561380157356,0.0,No
0.5180552721901008,0.0,No
-1.500884738199149,2.0,No
-0.3510028557387695,2.0,No
-0.65010507950014,0.0,No
0.343578974995968,1.0,No
-1.497561380157356,1.0,No
0.2654800610138326,0.0,No
-1.485929627011081,2.0,No
-0.6251798941866924,0.0,Yes
-0.8495065620077202,0.0,No
-0.6650601906882085,0.0,No
0.5944925071513403,0.0,No
0.9683702868530532,0.0,No
0.1790727519272147,0.0,Yes
0.6908698903633371,0.0,Yes
1.7410510315699268,2.0,No
1.1461699420889788,2.0,No
1.5881765616474484,2.0,No
-1.298159897649776,0.0,No
0.8487293973485048,2.0,No
-0.5105240417448339,1.0,No
-1.5075314542827352,0.0,No
1.493460857456348,2.0,No
-0.1167061137923628,1.0,No
-0.3144459172790467,0.0,No
0.1840577889899039,0.0,Yes
1.382128363056282,0.0,Yes
1.295721053969664,0.0,No
-1.504208096240942,1.0,No
-0.8395364878823413,1.0,No
-1.2865281445035004,0.0,No
0.8736545826619524,0.0,No
-1.1668872549989522,0.0,No
-0.4839371774104897,0.0,No
1.3472331036174554,0.0,No
-0.309460880216357,0.0,No
0.6875465323215443,1.0,No
-1.4942380221155631,1.0,No
-0.1831732746282229,0.0,No
0.862022829515677,0.0,No
1.2940593749487677,1.0,Yes
0.4748516176467918,1.0,No
0.862022829515677,1.0,No
1.004927225312776,1.0,No
0.7839239155335411,0.0,Yes
-1.1469471067481942,0.0,No
-0.4955689305567653,0.0,No
0.938460064476916,0.0,No
-0.3393711025924942,0.0,No
-1.497561380157356,0.0,No
0.6659447050498896,1.0,No
0.9866487560829148,1.0,No
0.978340360978432,0.0,Yes
1.0464692008351886,0.0,Yes
0.1973512211570761,0.0,Yes
-1.4593427626767366,2.0,No
-0.1582480893147754,1.0,No
0.5213786302318941,0.0,No
0.6709297421125793,2.0,No
-1.0372762913690252,1.0,Yes
-0.5022156466403513,2.0,No
-1.480944589948391,1.0,No
0.9899721141247076,0.0,Yes
1.1877119176113913,1.0,No
-0.964162414449579,0.0,No
0.7207801127394744,0.0,No
-0.3642962879059417,1.0,No
-0.871108389279375,0.0,No
-0.8262430557151693,0.0,No
0.1757493938854214,0.0,No
-1.484267947990184,1.0,No
1.6014699938146204,2.0,Yes
-1.4776212319065982,0.0,No
-0.967485772491372,0.0,No
-0.9591773773868896,0.0,Yes
1.1461699420889788,0.0,Yes
0.6044625812767191,1.0,No
-0.3028141641327711,2.0,No
-1.3397018731721884,0.0,Yes
-1.3147766878587408,1.0,No
-0.4639970291597319,1.0,No
-1.4992230591782527,0.0,No
-0.1648948053983615,0.0,No
0.2920669253481766,0.0,No
-0.1117210767296733,0.0,No
1.2824276218024917,0.0,Yes
-1.4909146640737705,1.0,No
-1.5058697752618386,0.0,No
0.5562738896707206,0.0,No
0.6659447050498896,0.0,Yes
1.488475820393658,2.0,No
1.1694334483815298,0.0,Yes
0.3203154687034174,0.0,No
0.838759323223126,0.0,Yes
0.3369322589123824,0.0,No
1.3322779924293868,0.0,Yes
-0.1698798424610509,0.0,No
1.5183860427697955,2.0,No
1.3738199679517995,1.0,Yes
0.3136687526198313,0.0,Yes
0.3219771477243138,0.0,No
-1.3363785151303955,2.0,No
0.8171574959514712,0.0,Yes
-1.3363785151303955,2.0,No
0.8603611504947807,1.0,No
1.338924708512973,2.0,No
-1.4726361948439086,0.0,No
-1.5025464172200458,2.0,No
-1.497561380157356,1.0,No
0.1890428260525936,0.0,No
0.6941932484051304,0.0,No
0.411707814852725,0.0,Yes
-0.980779204658544,0.0,Yes
-1.4693128368021158,2.0,No
1.1029662875456698,1.0,No
-0.5387725851000745,0.0,Yes
-1.4875913060319772,1.0,No
-1.3131150088378445,2.0,No
1.1179213987337384,0.0,Yes
0.2039979372406622,2.0,No
-1.4925763430946666,0.0,No
1.382128363056282,0.0,No
1.1544783371934613,2.0,No
0.6626213470080968,2.0,No
0.7074866805723021,0.0,No
-0.6717069067717947,0.0,No
0.3685041603094156,2.0,No
0.9667086078321564,0.0,Yes
-1.321423403942327,2.0,No
-0.6567517955837261,0.0,No
1.1943586336949774,0.0,Yes
-1.470974515823012,0.0,No
0.5213786302318941,0.0,Yes
0.8537144344111945,1.0,No
-0.1432929781267067,0.0,No
-0.3161075962999431,0.0,Yes
0.454911469396034,1.0,No
1.1893735966322878,2.0,No
-1.4759595528857017,0.0,No
-0.342694460634287,0.0,Yes
0.8636845085365734,0.0,No
0.3518873701004505,0.0,Yes
-1.4792829109274943,1.0,No
-1.485929627011081,2.0,No
-1.500884738199149,0.0,No
-0.3642962879059417,0.0,No
0.1807344309481111,1.0,No
0.3568724071631403,1.0,No
-1.4759595528857017,2.0,No
-1.2865281445035004,1.0,No
-1.467651157781219,1.0,No
0.3635191232467263,0.0,Yes
-1.484267947990184,1.0,No
-1.344686910234878,2.0,No
-1.338040194151292,2.0,No
1.5200477217906918,2.0,No
-1.3131150088378445,2.0,No
0.3153304316407277,0.0,Yes
0.8420826812649187,1.0,No
0.1325457393421124,1.0,No
-1.514178170366321,2.0,No
0.828789249097747,0.0,Yes
1.6729221917131698,2.0,No
1.0514542378978784,0.0,Yes
0.15747092465556,0.0,Yes
1.159463374256151,0.0,No
0.8869480148291246,0.0,No
0.6642830260289931,2.0,No
0.6808998162379583,0.0,Yes
0.4648815435214129,1.0,No
-1.4792829109274943,2.0,No
-1.4909146640737705,2.0,No
1.0963195714620837,2.0,No
-1.5075314542827352,0.0,Yes
0.6160943344229945,0.0,Yes
0.5097468770856183,0.0,Yes
-0.0685174221863641,1.0,Yes
1.1843885595695989,0.0,No
-1.3397018731721884,2.0,No
1.2076520658621492,1.0,No
-0.4606736711179388,2.0,No
1.4103769064115228,1.0,No
0.911873200142572,2.0,No
-1.311453329816948,1.0,Yes
1.6164251050026892,2.0,No
-0.8046412284435148,2.0,No
-1.288189823524397,2.0,No
1.5682364133966904,2.0,No
-0.3642962879059417,2.0,No
0.2438782337421779,1.0,No
1.109613003629256,0.0,Yes
0.4682049015632057,1.0,No
0.1990129001779725,1.0,No
0.378474234434795,0.0,No
-0.8528299200495133,2.0,No
0.1724260358436286,0.0,No
-1.485929627011081,0.0,No
-1.485929627011081,2.0,No
-1.5058697752618386,0.0,No
-1.25827960114826,1.0,No
-1.514178170366321,0.0,No
-0.4905838934940758,0.0,No
-0.1582480893147754,0.0,No
0.6576363099454071,0.0,No
-0.6417966843956574,0.0,No
-1.485929627011081,1.0,No
1.6878773029012384,2.0,No
0.9617235707694672,0.0,Yes
1.1378615469844964,2.0,No
-0.4723054242642144,2.0,No
1.36883493088911,0.0,Yes
0.5728906798796856,1.0,Yes
-1.321423403942327,2.0,No
0.8902713728709174,2.0,No
1.0298524106262237,0.0,Yes
-1.5091931333036317,2.0,No
-1.3264084410050163,2.0,No
0.9733553239157424,0.0,Yes
1.1843885595695989,2.0,No
-1.321423403942327,2.0,No
-0.3327243865089081,0.0,Yes
1.0265290525844308,0.0,Yes
-1.5125164913454248,0.0,No
1.4452721658503491,0.0,No
0.991633793145604,0.0,Yes
1.1345381889427035,0.0,Yes
-1.4826062689692876,2.0,No
1.2142987819457354,0.0,No
-1.4875913060319772,0.0,No
1.3472331036174554,0.0,No
0.1691026778018353,2.0,No
0.0162282078793573,0.0,No
-1.4942380221155631,2.0,No
-1.500884738199149,0.0,No
-1.485929627011081,1.0,No
-0.5105240417448339,0.0,No
0.3751508763930017,0.0,Yes
0.785585594554438,0.0,No
1.191035275653184,0.0,No
-1.5058697752618386,0.0,No
-1.4776212319065982,2.0,No
1.4253320175995914,2.0,No
0.5213786302318941,2.0,No
-0.1964667067953949,1.0,No
1.4901374994145546,1.0,No
0.3452406540168649,0.0,No
0.2737884561183151,2.0,No
0.1774110729063178,0.0,No
1.126229793838221,2.0,No
1.5516196231877255,1.0,No
1.666275475629584,2.0,No
1.1893735966322878,0.0,No
-1.4742978738648052,2.0,No
1.315661202220422,0.0,No
0.1657793197600425,0.0,Yes
-1.0057043899719915,0.0,Yes
1.355541498721938,0.0,Yes
-1.1519321438108836,0.0,Yes
0.1840577889899039,0.0,Yes
0.5213786302318941,0.0,No
0.5130702351274116,0.0,Yes
0.9833253980411214,1.0,Yes
0.8836246567873313,2.0,No
-0.670045227750898,0.0,Yes
-1.500884738199149,0.0,Yes
-1.4909146640737705,1.0,No
1.5183860427697955,0.0,Yes
0.1192523071749402,0.0,No
0.4765132966676882,2.0,No
-0.4573503130761457,1.0,No
0.5247019882736869,0.0,No
0.0644168994853559,0.0,No
0.719118433718578,0.0,No
-0.4889222144731794,1.0,No
-1.298159897649776,2.0,No
0.6194176924647878,0.0,No
0.1973512211570761,0.0,Yes
0.6609596679872004,2.0,No
1.1461699420889788,0.0,Yes
-0.0003885823296076903,2.0,No
1.176080164465116,1.0,No
0.6659447050498896,0.0,Yes
-1.3131150088378445,2.0,No
1.603131672835517,2.0,No
-0.8013178704017218,2.0,No
1.3372630294920766,1.0,Yes
-0.342694460634287,0.0,Yes
1.0032655462918798,0.0,No
-0.1615714473565684,0.0,No
0.6825614952588546,0.0,Yes
0.617756013443891,0.0,Yes
-1.0389379703899215,0.0,Yes
-1.4942380221155631,0.0,No
0.5662439637960994,2.0,No
-1.4875913060319772,0.0,No
-0.1715415214819473,0.0,No
-1.321423403942327,2.0,No
0.650989593861821,0.0,No
0.8503910763694013,0.0,Yes
-0.3061375221745642,0.0,No
0.3518873701004505,2.0,No
0.8636845085365734,0.0,Yes
0.8254658910559537,0.0,Yes
-0.1815115956073265,1.0,No
0.0444767512345976,0.0,No
-1.5274716025334931,2.0,No
0.7207801127394744,2.0,No
-0.4207933746164227,0.0,No
-0.576991202580694,2.0,No
-0.5155090788075234,0.0,Yes
1.4751823882264865,1.0,No
1.0032655462918798,1.0,No
0.9567385337067774,1.0,No
0.4898067288348604,2.0,No
1.6712605126922735,2.0,No
-1.4958997011364596,0.0,Yes
1.0099122623754655,0.0,Yes
1.0099122623754655,1.0,No
1.3505564616592487,0.0,No
-1.484267947990184,1.0,No
1.2159604609666317,0.0,Yes
-1.485929627011081,0.0,No
-1.464327799739426,2.0,No
-1.4759595528857017,1.0,No
0.1757493938854214,0.0,Yes
-1.497561380157356,1.0,No
0.3286238638078999,0.0,Yes
0.6875465323215443,2.0,No
